author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
RuanL,Ruan,Liangzhong,,,9,262,29.111,2.0,6,8,1014,2261,9701,501
TaoM,Tao,Meixia,,F,11,540,49.091,2.0,14,8,685,921,5642,501
ZhengS,Zheng,Shuran,,,13,232,17.846,4.0,42,8,498,2544,14989,501
QadirJ,Qadir,Junaid,,F,8,323,40.375,3.5,21,8,1291,1767,6922,501
BloemR,Bloem,Roderick,,M,10,135,13.5,3.5,26,8,827,4418,17922,501
HadziVelkovZ,HadziVelkov,Zoran,,M,9,239,26.556,3.0,8,8,1014,2463,10623,501
QiaoY,Qiao,Yu,,,13,307,23.615,4.0,37,8,498,1863,11780,501
ZhengB,Zheng,Bolong,,,11,743,67.545,5.0,40,8,685,627,3959,501
PerezG,Perez,Gustavo,,M,14,154,11.0,5.0,46,8,436,3823,20268,501
HoweyD,Howey,David,A,M,8,424,53.0,2.5,11,8,1291,1298,5204,501
TrotignonN,Trotignon,Nicolas,,M,20,188,9.4,2.0,28,8,231,3136,22170,501
GaoJ,Gao,Jing,,,12,500,41.667,2.5,26,8,574,1004,6718,501
ZitnikM,Zitnik,Marinka,,,8,1295,161.875,3.5,27,8,1291,292,1227,501
BronsteinA,Bronstein,Alex,M,,8,324,40.5,3.0,18,8,1291,1760,6906,501
PereiraF,Pereira,Francisco,,M,19,389,20.474,3.0,50,8,251,1442,13280,501
HuaY,Hua,Yingbo,,M,13,274,21.077,4.0,30,8,498,2158,12801,501
JerrumM,Jerrum,Mark,,,18,185,10.278,1.0,14,8,279,3189,20913,501
JentzenA,Jentzen,Arnulf,,,14,103,7.357,3.0,20,8,436,5696,25177,501
TattiN,Tatti,Nikolaj,,M,15,195,13.0,0.0,7,8,384,3035,18364,501
JenssenR,Jenssen,Robert,,M,10,223,22.3,3.0,16,8,827,2658,12361,501
JenningsN,Jennings,Nicholas,Robert,M,10,431,43.1,3.0,27,8,827,1270,6445,501
AhmedB,Ahmed,Bestoun,S,,10,521,52.1,3.0,18,8,827,962,5288,501
HuangD,Huang,Danny,Yuxing,M,15,451,30.067,3.0,36,8,384,1184,9390,501
TangX,Tang,Xiaoying,,,12,739,61.583,3.0,47,8,574,631,4426,501
GuptaV,Gupta,Vaibhav,,M,14,175,12.5,2.0,34,8,436,3359,18806,501
PlatzerA,Platzer,Andre,,M,12,190,15.833,1.0,8,8,574,3109,16284,501
KentA,Kent,Adrian,,M,15,1030,68.667,1.0,15,8,384,408,3874,501
WilliamsJ,Williams,Jacob,,M,11,479,43.545,3.0,47,8,685,1068,6418,501
ChooK,Choo,KimKwang,Raymond,,10,341,34.1,3.0,30,8,827,1660,8241,501
ChongE,Chong,Edwin,K,M,8,209,26.125,3.5,15,8,1291,2840,10702,501
YanikomerogluH,Yanikomeroglu,Halim,,M,20,553,27.65,3.0,53,8,231,893,10297,501
KrikidisI,Krikidis,Ioannis,,M,12,747,62.25,2.5,18,8,574,620,4377,501
DingY,Ding,Yang,,,12,143,11.917,3.0,36,8,574,4115,19623,501
WinM,Win,Moe,Z,,9,787,87.444,3.0,21,8,1014,570,2891,501
AertsD,Aerts,Diederik,,M,10,282,28.2,2.0,8,8,827,2077,10030,501
SasonI,Sason,Igal,,,10,347,34.7,1.0,5,8,827,1632,8166,501
ErkipE,Erkip,Elza,,,9,991,110.111,2.0,25,8,1014,428,2133,501
FehenbergerT,Fehenberger,Tobias,,M,9,568,63.111,5.0,28,8,1014,863,4287,501
ChoiS,Choi,SouCheng,T,,13,263,20.231,3.0,39,8,498,2251,13300,501
WeiY,Wei,Ying,,,10,558,55.8,4.0,35,8,827,883,4930,501
ShiQ,Shi,Qinfeng,,male,12,357,29.75,2.0,23,8,574,1589,9622,501
ZafeiriouS,Zafeiriou,Stefanos,,M,10,524,52.4,5.0,31,8,827,957,5275,501
NallanathanA,Nallanathan,Arumugam,,,9,606,67.333,4.0,25,8,1014,801,3973,501
KiktenkoE,Kiktenko,E,O,,11,118,10.727,4.0,25,8,685,5034,20674,501
YangK,Yang,Kailun,,,18,363,20.167,2.0,41,8,279,1551,13303,501
BadiaS,Badia,Santiago,,M,18,215,11.944,2.0,17,8,279,2755,19621,501
WittekP,Wittek,Peter,,M,9,306,34.0,2.0,21,8,1014,1871,8329,501
XieL,Xie,Lihua,,female,12,806,67.167,2.0,20,8,574,555,3980,501
CsatoL,Csato,Laszlo,,M,12,154,12.833,0.0,4,8,574,3823,18683,501
ShortenR,Shorten,Robert,,M,14,192,13.714,2.0,20,8,436,3072,17828,501
SanchezD,Sanchez,Daniel,Prado,M,12,310,25.833,3.0,67,8,574,1845,10972,501
WolpertD,Wolpert,D,H,,10,242,24.2,1.5,19,8,827,2435,11489,501
SanduA,Sandu,Adrian,,M,16,237,14.812,2.0,20,8,344,2480,17009,501
ZapponeA,Zappone,Alessio,,M,9,762,84.667,3.0,18,8,1014,607,3006,501
KarniadakisG,Karniadakis,George,Em,M,13,1013,77.923,2.0,22,8,498,419,3335,501
NetoP,Neto,Pedro,,M,8,294,36.75,2.0,12,8,1291,1941,7646,501
SchonliebC,Schonlieb,CarolaBibiane,,F,17,339,19.941,3.0,47,8,313,1676,13686,501
SarkarS,Sarkar,S,,,17,227,13.353,3.0,43,8,313,2595,17986,501
BasuA,Basu,Anup,,,12,204,17.0,2.5,26,8,574,2904,15413,501
ShinY,Shin,Yeonjong,,,13,281,21.615,2.0,16,8,498,2089,12688,501
YangQ,Yang,Qian,,,13,556,42.769,3.0,31,8,498,888,6549,501
KimK,Kim,Kyeong,Soo,M,37,379,10.243,2.0,98,8,73,1486,20930,501
WatanabeS,Watanabe,Shun,,,10,159,15.9,1.0,16,8,827,3691,16281,501
SilvaF,Silva,Fernando,,M,14,217,15.5,3.5,31,8,436,2741,16380,501
KimT,Kim,Taewoo,,,16,530,33.125,4.0,77,8,344,942,8491,501
CostasR,Costas,Rodrigo,,M,10,839,83.9,2.0,15,8,827,529,3054,501
vanderSchaarM,vanderSchaar,Mihaela,,F,13,390,30.0,2.0,22,8,498,1436,9502,501
SapiroG,Sapiro,Guillermo,,F,8,581,72.625,2.5,18,8,1291,840,3625,501
LariviereV,Lariviere,Vincent,,M,8,525,65.625,4.0,24,8,1291,954,4128,501
ScutariG,Scutari,Gesualdo,,,8,767,95.875,3.0,15,8,1291,598,2551,501
KumarA,Kumar,Anurendra,,,19,248,13.053,3.0,48,8,251,2376,18054,501
MaghsudiS,Maghsudi,Setareh,,F,9,330,36.667,1.0,5,8,1014,1726,7651,501
SuksompongW,Suksompong,Warut,,,39,209,5.359,2.0,34,8,63,2840,28987,501
CoeckeB,Coecke,Bob,,,16,333,20.812,2.0,27,8,344,1706,13181,501
SunK,Sun,Ke,,,14,240,17.143,3.0,35,8,436,2456,15172,501
FiciG,Fici,Gabriele,,M,18,162,9.0,2.5,28,8,279,3619,22786,501
SunW,Sun,WaiChing,,,10,172,17.2,2.5,20,8,827,3427,15166,501
SelesnickI,Selesnick,Ivan,W,,8,448,56.0,1.0,9,8,1291,1195,4893,501
DettmannC,Dettmann,Carl,P,,18,191,10.611,1.5,7,8,279,3090,20725,501
SchottenH,Schotten,Hans,D,,12,112,9.333,4.0,28,8,574,5258,22202,501
BeckerS,Becker,Stefan,,M,15,336,22.4,2.0,23,8,384,1693,12333,501
MaoY,Mao,Yuyi,,,14,1215,86.786,3.0,33,8,436,312,2919,501
MolischA,Molisch,Andreas,F,M,8,1456,182.0,3.0,20,8,1291,234,1045,501
FagianoL,Fagiano,Lorenzo,,M,10,489,48.9,2.0,14,8,827,1032,5721,501
DraperS,Draper,Stark,C,M,11,306,27.818,2.0,26,8,685,1871,10280,501
DiPietroR,DiPietro,Roberto,,M,13,358,27.538,2.0,17,8,498,1586,10303,501
SinghR,Singh,Rajiv,,M,13,192,14.769,3.0,37,8,498,3072,17016,501
ScaramuzzaD,Scaramuzza,Davide,,M,9,1305,145.0,4.0,29,8,1014,289,1446,501
AcharyaU,Acharya,U,Rajendra,,12,623,51.917,11.0,58,8,574,775,5369,501
KuengR,Kueng,Richard,,M,10,483,48.3,2.5,20,8,827,1056,5754,501
LaiJ,Lai,JianHuang,,,11,797,72.455,2.0,18,8,685,559,3627,501
DongM,Dong,Min,,,14,327,23.357,2.0,16,8,436,1743,11828,501
KurzS,Kurz,Sascha,,M,28,181,6.464,1.0,27,8,127,3265,26999,501
OrtegaGarciaJ,OrtegaGarcia,Javier,,M,10,602,60.2,5.0,46,8,827,809,4534,501
YangC,Yang,Chao,,,14,757,54.071,2.0,27,8,436,609,5067,501
MarquesA,Marques,Antonio,G,M,8,542,67.75,3.0,12,8,1291,916,3954,501
ShankarV,Shankar,Varun,,M,12,213,17.75,2.5,21,8,574,2779,15002,501
ShamiA,Shami,Abdallah,,M,12,968,80.667,3.0,16,8,574,441,3201,501
ShenJ,Shen,Jiaming,,M,14,1014,72.429,2.5,37,8,436,418,3628,501
MontecchianiF,Montecchiani,Fabrizio,,M,10,213,21.3,2.0,27,8,827,2779,12781,501
ShahS,Shah,S,A,,15,272,18.133,2.0,42,8,384,2181,14445,501
NguyenN,Nguyen,Nhan,T,,12,451,37.583,3.5,31,8,574,1184,7429,501
YangB,Yang,Baohua,,M,12,445,37.083,5.0,49,8,574,1209,7474,501
SimonettoA,Simonetto,Andrea,,F,10,574,57.4,3.0,18,8,827,848,4774,501
MateosG,Mateos,Gonzalo,,M,8,540,67.5,2.0,6,8,1291,921,3965,501
MurpheyT,Murphey,Todd,D,,9,219,24.333,2.0,18,8,1014,2711,11470,501
MosonyiM,Mosonyi,Milan,,M,8,401,50.125,1.0,8,8,1291,1390,5525,501
WoodD,Wood,David,R,M,26,209,8.038,2.5,33,8,144,2840,23721,501
XavierJ,Xavier,Joao,,,10,434,43.4,2.5,13,8,827,1253,6431,501
KellererW,Kellerer,Wolfgang,,M,10,585,58.5,2.5,29,8,827,830,4681,501
ShahN,Shah,Nihar,B,M,12,903,75.25,3.0,32,8,574,476,3453,501
ZhangF,Zhang,Fuzheng,,,13,384,29.538,3.0,34,7,498,1465,9636,703
ErdogmusD,Erdogmus,Deniz,,M,8,178,22.25,3.5,17,7,1291,3306,12366,703
BiamonteJ,Biamonte,Jacob,D,M,9,161,17.889,3.0,16,7,1014,3645,14986,703
WermterS,Wermter,Stefan,,M,9,199,22.111,3.0,19,7,1014,2981,12377,703
CoonJ,Coon,Justin,P,F,10,108,10.8,2.0,14,7,827,5398,20659,703
CooperM,Cooper,Martin,C,M,10,116,11.6,3.0,13,7,827,5118,19688,703
KhalilI,Khalil,I,,,7,1041,148.714,4.0,13,7,1671,398,1380,703
DattaS,Datta,Shounak,,,11,214,19.455,3.0,22,7,685,2765,13783,703
ShlezingerN,Shlezinger,Nir,,,10,224,22.4,3.0,23,7,827,2636,12333,703
LeeI,Lee,Ivan,,,12,285,23.75,3.0,35,7,574,2043,11756,703
LiangY,Liang,Yifei,,M,14,479,34.214,3.0,41,7,436,1068,8236,703
MartinezA,Martinez,Alfonso,,M,15,258,17.2,3.0,51,7,384,2290,15166,703
PatelU,Patel,Utkarsh,R,M,8,170,21.25,2.0,3,7,1291,3473,12787,703
LeeG,Lee,Gary,Geunbae,,10,246,24.6,3.0,38,7,827,2396,11412,703
VandendorpeL,Vandendorpe,Luc,,,8,201,25.125,2.0,9,7,1291,2956,11088,703
PengM,Peng,Mugen,,,7,1246,178.0,3.0,14,7,1671,304,1075,703
KheradpishehS,Kheradpisheh,Saeed,Reza,M,9,690,76.667,2.0,7,7,1014,689,3400,703
BustinceH,Bustince,Humberto,,F,11,159,14.455,4.0,34,7,685,3691,17133,703
MerhavN,Merhav,Neri,,,19,161,8.474,0.0,12,7,251,3645,23611,703
LeeM,Lee,Myeonghee,,female,19,330,17.368,3.0,42,7,251,1726,15140,703
HutterM,Hutter,Marco,,M,11,165,15.0,1.0,20,7,685,3555,16738,703
GorrizJ,Gorriz,Juan,Manuel,,12,217,18.083,10.0,41,7,574,2741,14449,703
GongY,Gong,Yuan,,,9,272,30.222,2.0,22,7,1014,2181,9382,703
GottlobG,Gottlob,Georg,,M,10,959,95.9,2.0,19,7,827,448,2550,703
BilalM,Bilal,Muhammad,,M,9,202,22.444,1.0,20,7,1014,2938,12331,703
BiroliG,Biroli,Giulio,,M,11,265,24.091,5.0,27,7,685,2233,11493,703
SchneiderC,Schneider,Christian,,M,7,514,73.429,3.0,15,7,1671,974,3565,703
AlippiC,Alippi,Cesare,,M,11,142,12.909,2.0,8,7,685,4147,18675,703
ContiF,Conti,Francesco,,M,8,285,35.625,5.0,34,7,1291,2043,7873,703
PengH,Peng,Huei,,,8,346,43.25,4.0,23,7,1291,1639,6439,703
MosaviA,Mosavi,Amir,,,11,764,69.455,3.0,52,7,685,604,3815,703
SchlaeferA,Schlaefer,Alexander,,M,11,190,17.273,5.0,30,7,685,3109,15161,703
KulakowskiK,Kulakowski,Konrad,,M,11,146,13.273,1.0,9,7,685,4046,18027,703
BuyyaR,Buyya,Rajkumar,,M,10,1189,118.9,3.5,34,7,827,320,1965,703
PrincipeJ,Principe,Jose,C,,13,601,46.231,3.0,16,7,498,811,6019,703
BirosG,Biros,George,,M,7,177,25.286,3.0,8,7,1671,3320,11076,703
PatnaikS,Patnaik,Satwik,,,10,117,11.7,3.5,14,7,827,5075,19657,703
KhosraviA,Khosravi,Abbas,,M,10,482,48.2,11.0,46,7,827,1058,5761,703
PrieurC,Prieur,Christophe,,M,15,183,12.2,2.0,13,7,384,3222,18914,703
HanT,Han,Tao,,,10,481,48.1,3.0,26,7,827,1060,5764,703
KhanU,Khan,Uzair,,M,8,179,22.375,2.0,9,7,1291,3293,12337,703
ColladonA,Colladon,A,Fronzetti,,11,153,13.909,3.0,22,7,685,3846,17805,703
LeeY,Lee,Yoonjae,,,20,305,15.25,2.0,38,7,231,1878,16461,703
BirkedalL,Birkedal,Lars,,,10,114,11.4,2.5,19,7,827,5197,19818,703
AliA,Ali,Arshad,,M,9,168,18.667,4.0,33,7,1014,3500,14313,703
KimB,Kim,Beom,Jun,,12,190,15.833,3.0,36,7,574,3109,16284,703
SezginA,Sezgin,Aydin,,M,10,147,14.7,3.0,26,7,827,4011,17029,703
KountourisM,Kountouris,Marios,,M,7,1835,262.143,3.0,18,7,1671,161,666,703
MuhaidatS,Muhaidat,Sami,,,7,487,69.571,4.0,18,7,1671,1037,3800,703
XiaoL,Xiao,Limin,,M,8,232,29.0,3.5,21,7,1291,2544,9819,703
ShahinI,Shahin,Ismail,,M,12,150,12.5,1.0,10,7,574,3915,18806,703
ProtopapasP,Protopapas,P,,,10,192,19.2,3.5,17,7,827,3072,13834,703
SozzoS,Sozzo,Sandro,,M,9,273,30.333,2.0,8,7,1014,2169,9371,703
SouzaR,Souza,Richard,Demo,M,12,94,7.833,4.5,31,7,574,6188,24903,703
WuhrerS,Wuhrer,Stefanie,,F,10,211,21.1,3.0,28,7,827,2810,12800,703
LinC,Lin,Chunyu,,M,20,225,11.25,4.0,60,7,231,2619,19868,703
AlNaffouriT,AlNaffouri,Tareq,Y,M,11,235,21.364,3.0,21,7,685,2509,12753,703
MulzerW,Mulzer,Wolfgang,,M,29,197,6.793,2.0,49,7,117,3009,26717,703
QureshiA,Qureshi,Amna,,,7,1178,168.286,1.0,10,7,1671,328,1166,703
CuiS,Cui,Shengshan,,,9,677,75.222,4.0,26,7,1014,701,3455,703
GutierrezD,Gutierrez,Diego,,M,12,323,26.917,3.5,23,7,574,1767,10591,703
DOroS,DOro,Salvatore,,F,7,319,45.571,4.0,18,7,1671,1797,6159,703
HamD,Ham,David,A,M,8,467,58.375,4.0,22,7,1291,1123,4694,703
MukherjeeA,Mukherjee,Amrita,,F,9,1539,171.0,2.0,13,7,1014,219,1147,703
PerezJ,Perez,Jorge,A,M,19,106,5.579,3.0,55,7,251,5525,28736,703
HouT,Hou,Tianjun,,,8,1338,167.25,2.0,20,7,1291,274,1170,703
MishraS,Mishra,Shivakant,,,19,287,15.105,2.0,52,7,251,2023,16478,703
BriegelH,Briegel,Hans,J,,9,435,48.333,3.0,17,7,1014,1250,5750,703
DongJ,Dong,Jing,,,15,551,36.733,4.0,50,7,384,896,7648,703
DohlerM,Dohler,Mischa,,M,9,984,109.333,4.0,31,7,1014,430,2146,703
SharmaS,Sharma,Sagar,,M,13,277,21.308,2.0,26,7,498,2128,12780,703
XiaF,Xia,Feng,,,11,219,19.909,4.0,38,7,685,2711,13687,703
DaiH,Dai,Huaiyu,,,10,624,62.4,3.0,26,7,827,772,4372,703
XiaG,Xia,Guisong,,M,10,573,57.3,3.0,25,7,827,851,4780,703
XiangY,Xiang,Yong,,,10,466,46.6,3.5,30,7,827,1126,5999,703
DubeyS,Dubey,Shiv,Ram,,10,654,65.4,2.0,11,7,827,734,4142,703
ShenX,Shen,Xin,,,11,338,30.727,4.0,38,7,685,1683,9319,703
ShenZ,Shen,Zhou,,,12,117,9.75,2.5,31,7,574,5075,21940,703
SchullerB,Schuller,Bjorn,,M,7,486,69.429,4.0,35,7,1671,1042,3817,703
WiauxY,Wiaux,Y,,,10,267,26.7,3.5,19,7,827,2213,10608,703
KrotovD,Krotov,Denis,S,M,29,210,7.241,1.0,14,7,117,2826,25250,703
KimM,Kim,Minjun,,male,20,432,21.6,4.0,66,7,231,1262,12692,703
KiranyazS,Kiranyaz,Serkan,,M,8,360,45.0,6.5,34,7,1291,1573,6225,703
StarckJ,Starck,JeanLuc,,M,9,195,21.667,3.0,26,7,1014,3035,12678,703
LiuP,Liu,Peng,,,11,300,27.273,3.0,36,7,685,1909,10355,703
ShinH,Shin,HyoSang,,male,7,238,34.0,3.0,16,7,1671,2471,8329,703
BaldiM,Baldi,Marco,,M,7,209,29.857,2.0,14,7,1671,2840,9616,703
MakkiB,Makki,Behrooz,,M,8,147,18.375,2.0,10,7,1291,4011,14410,703
WilaiprasitpornT,Wilaiprasitporn,Theerawit,,,8,203,25.375,8.5,46,7,1291,2918,11053,703
StanczakS,Stanczak,Slawomir,,M,11,291,26.455,2.0,16,7,685,1978,10667,703
EggerJ,Egger,Jeff,,,10,308,30.8,5.0,35,7,827,1854,9306,703
DingL,Ding,Lei,,,11,312,28.364,5.0,48,7,685,1837,10009,703
DingM,Ding,Ming,,,10,821,82.1,3.0,20,7,827,547,3118,703
GuanY,Guan,Yong,Liang,,12,359,29.917,3.0,34,7,574,1580,9613,703
SrivastavaA,Srivastava,Anjali,,F,12,127,10.583,2.0,27,7,574,4703,20729,703
TraversaF,Traversa,Fabio,L,M,9,272,30.222,2.0,6,7,1014,2181,9382,703
BruzzoneL,Bruzzone,Lorenzo,,M,10,1167,116.7,3.0,23,7,827,330,2005,703
RahwanI,Rahwan,Iyad,,,9,1069,118.778,4.0,27,7,1014,381,1966,703
HuangL,Huang,Leilei,,F,16,469,29.312,2.0,40,7,344,1120,9684,703
XieX,Xie,Xiaohui,,,13,431,33.154,2.0,26,7,498,1270,8488,703
MangA,Mang,Andreas,,M,7,152,21.714,1.0,7,7,1671,3866,12668,703
DurraniS,Durrani,Salman,,M,8,1741,217.625,4.0,14,7,1291,182,867,703
SeoJ,Seo,Jaesun,,,13,170,13.077,4.0,38,7,498,3473,18053,703
LinD,Lin,Dan,,,11,121,11.0,3.0,37,7,685,4930,20268,703
DujmovicV,Dujmovic,Vida,,,11,136,12.364,4.0,22,7,685,4382,18869,703
WolffJ,Wolff,J,Gerard,,7,95,13.571,0.0,0,7,1671,6130,17872,703
