author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
LemireD,Lemire,Daniel,,M,33,676,20.485,1.0,29,14,96,715,13288,127
ChenH,Chen,Huajun,,M,39,1280,32.821,3.0,135,14,69,303,8592,127
KrzakalaF,Krzakala,Florent,,M,30,1181,39.367,3.0,59,14,121,328,7009,127
LiuT,Liu,Tongliang,,,25,1100,44.0,4.0,92,14,174,369,6261,127
CrutchfieldJ,Crutchfield,James,P,M,32,565,17.656,1.0,21,14,103,890,15148,127
CiceroT,Cicero,Tindaro,,,15,505,33.667,2.0,2,13,446,1010,8340,158
RennerR,Renner,Renato,,M,16,455,28.438,2.0,26,13,398,1193,9920,158
NguyenT,Nguyen,Truong,Q,F,46,1311,28.5,3.0,108,13,49,292,9898,158
CichockiA,Cichocki,Andrzej,,M,14,2024,144.571,2.5,17,13,513,142,1430,158
ContiM,Conti,Marco,,M,26,774,29.769,2.0,47,13,163,604,9538,158
ChowdhuryM,Chowdhury,Mostafa,Zaman,M,20,1337,66.85,3.0,56,13,268,283,4004,158
TanV,Tan,Vincent,Y,M,32,569,17.781,1.0,32,13,103,877,15100,158
ChenS,Chen,Sen,,,40,2029,50.725,3.0,113,13,64,141,5413,158
DiCostaF,DiCosta,Flavia,,F,23,752,32.696,2.0,3,13,207,628,8598,158
ChenT,Chen,TengYun,,M,34,659,19.382,3.0,91,13,91,741,13827,158
ZhangW,Zhang,Weidong,,M,44,757,17.205,2.5,106,13,53,622,15284,158
AbrahamssonP,Abrahamsson,Pekka,,M,22,604,27.455,2.0,30,13,227,819,10272,158
KishL,Kish,Laszlo,B,M,22,336,15.273,2.0,24,13,227,1734,16630,158
EppsteinD,Eppstein,David,,M,56,467,8.339,1.0,67,13,37,1148,24426,158
SchoukensJ,Schoukens,Johan,,M,19,396,20.842,3.0,31,13,294,1437,13181,158
GaoX,Gao,Xiqi,,,29,1103,38.034,4.0,84,13,132,368,7200,158
FaundezZanuyM,FaundezZanuy,Marcos,,M,30,577,19.233,2.0,71,13,121,860,13875,158
BertaM,Berta,Mario,,M,18,541,30.056,2.0,19,13,325,933,9306,158
ZhuJ,Zhu,Jihua,,,23,1704,74.087,4.0,65,13,207,190,3459,158
YangS,Yang,Shu,,,38,1232,32.421,2.0,103,13,72,313,8643,158
GyongyosiL,Gyongyosi,Laszlo,,M,22,741,33.682,1.0,2,13,227,639,8334,158
HagerG,Hager,Georg,,M,26,529,20.346,4.0,51,13,163,961,13295,158
ShenC,Shen,Chunhua,,F,30,1983,66.1,2.0,61,13,121,145,4025,158
YangW,Yang,WenYun,,,20,1202,60.1,4.0,65,13,268,320,4479,158
FrossardP,Frossard,Pascal,,M,25,3103,124.12,3.0,46,13,174,80,1813,158
HanzoL,Hanzo,Lajos,,M,15,2312,154.133,4.0,43,13,446,124,1289,158
RahmanM,Rahman,Md,Mokhlesur,,31,1190,38.387,2.0,72,13,112,325,7180,158
NiyatoD,Niyato,Dusit,,,18,2145,119.167,4.0,44,13,325,136,1908,158
ZhaoM,Zhao,Muming,,M,19,489,25.737,3.0,43,13,294,1053,10930,158
GaoY,Gao,Yuan,,,19,550,28.947,3.0,49,13,294,915,9851,158
BornmannL,Bornmann,Lutz,,,24,615,25.625,1.5,17,13,187,803,10952,158
WangM,Wang,MeiHui,,,29,1630,56.207,3.0,87,13,132,207,4796,158
CaoY,Cao,Yang,,,24,527,21.958,3.0,60,13,187,968,12651,158
LeeC,Lee,C,S,,32,703,21.969,2.5,84,13,103,687,12650,158
YanS,Yan,Shuicheng,,,17,1351,79.471,3.0,49,13,361,268,3203,158
VarshneyP,Varshney,Pramod,K,M,19,471,24.789,2.0,23,12,294,1140,11348,194
ParkS,Park,Sunho,,M,31,722,23.29,2.0,68,12,112,667,11830,194
YangL,Yang,Li,,,24,1026,42.75,3.0,65,12,187,416,6454,194
AlouiniM,Alouini,MohamedSlim,,,32,969,30.281,3.0,64,12,103,446,9292,194
ImreS,Imre,Sandor,,M,18,708,39.333,1.0,2,12,325,684,7014,194
ChenD,Chen,Deming,,M,18,471,26.167,3.0,49,12,325,1140,10627,194
IndiveriG,Indiveri,Giacomo,,M,15,1701,113.4,3.0,33,12,446,192,2037,194
GorbanA,Gorban,A,N,,20,662,33.1,2.0,24,12,268,734,8394,194
NavabN,Navab,Nassir,,,28,507,18.107,5.0,101,12,140,1006,14542,194
MaslovD,Maslov,Dmitri,,M,16,1135,70.938,2.0,19,12,398,345,3671,194
GrossW,Gross,Warren,J,F,17,1072,63.059,3.0,28,12,361,382,4235,194
KumarP,Kumar,Puneet,,M,27,1130,41.852,2.0,55,12,150,352,6617,194
HanJ,Han,JiQing,,M,24,1584,66.0,3.5,84,12,187,216,4045,194
SanguinettiL,Sanguinetti,Luca,,,14,1187,84.786,3.0,25,12,513,326,2952,194
BayerF,Bayer,F,M,,17,448,26.353,3.0,23,12,361,1214,10603,194
SaadW,Saad,Walid,,M,13,2174,167.231,3.0,21,12,592,135,1154,194
AmancioD,Amancio,Diego,R,M,24,583,24.292,2.0,23,12,187,853,11440,194
